APOGEE_ID,TELESCOPE,FIELD,SNR,STARFLAG,ASPCAPFLAG,VHELIO_AVG,TEFF,LOGG,FE_H
2M20000181+4507489,apo25m,K14_080+08,241.4223,0,0,-26.731865,4460.997,2.338517,0.27244
2M09103980-4806306,lco25m,270+00,108.36727,0,0,79.81363,4203.7197,1.5819011,-0.17153
2M06241609+0555377,lco25m,205-03-C,112.72444,0,0,6.155749,6069.103,3.9940445,-0.41439
2M13004843+2748037,apo25m,076+88_MGA,302.8238,0,0,-16.629402,4605.1807,2.55434,0.07634
2M17145239+4146184,apo25m,M92,553.1195,0,0,-45.882027,3902.841,1.138299,-0.39559
2M03015979+4544013,apo25m,146-12,166.30896,0,0,-46.8892,4656.672,2.613521,-0.28857
2M22340561-1404305,lco25m,049-55-O,713.33545,0,0,1.166379,4209.8906,1.520057,-0.44773
2M17192579-3738260,lco25m,350+00,103.0859,0,0,-88.05843,3963.4746,1.5009823,0.1711
2M08295552+4439313,apo25m,176+37_MGA,121.47693,0,0,-7.4827237,4762.6147,2.6005986,-0.27302
2M19452367+2440479,apo25m,060+00,167.3461,0,0,14.0866,3922.731,1.092402,-0.23511
2M19121653-0050547,apo25m,034-06,226.49625,0,0,20.698341,4759.1055,2.540612,-0.15636
2M07480883+3026383,apo25m,191+24_MGA,138.21172,0,0,63.48586,5053.534,3.2637472,-0.32217
2M07580725+3702099,apo25m,184+30_MGA,285.2683,0,0,-42.702103,4857.0327,3.05282,0.020014
2M18024192+6859293,apo25m,CVZ_FILL02_btx,124.002815,0,0,-13.004551,5900.832,4.331963,0.15369
2M03243497+7828434,apo25m,PAL1,257.8131,0,0,-1.7289711,4831.635,2.5081656,-0.4212
2M16142332+6544133,apo25m,CVZTILE_098+40_btx,597.9347,0,0,16.691145,3939.2666,1.1195843,-0.53223
2M05190093+3720253,apo25m,169+00,117.34126,0,0,33.86032,4896.5703,2.5745833,-0.17847
2M18420057+7622400,apo25m,CVZTILE_106+27_btx,259.1984,0,0,-24.124231,6323.7026,4.0952263,-0.041874
2M03410834+6333279,apo25m,140+06,321.03885,0,0,-54.36353,4161.912,1.7214017,-0.0059597
2M17591752-2326355,apo25m,006+00,381.33795,0,0,28.712313,3886.532,1.5320606,-0.029228
2M06144309-0520462,apo25m,214-12,294.29282,0,0,42.420387,4872.439,2.5011866,-0.043491
2M17344188-5155488,lco25m,340-10,126.09732,0,0,-70.34462,4397.2715,1.9565876,-0.46543
2M04401511-6514029,lco25m,LMC30,106.28553,0,0,275.6474,4079.1177,0.8160139,-0.74476
2M19115718+2004474,apo25m,053+04,282.45822,0,0,-52.377678,3751.012,0.87967604,-0.060306005
2M14575660+3101052,apo25m,050+63_MGA,328.5179,0,0,-27.589115,4549.794,2.3111866,0.16093
2M22284940+6604210,apo25m,109+08,284.0142,0,0,-39.442352,4276.4775,1.6048462,-0.28824
2M16041148+0654373,apo25m,PAL5-2,283.0873,0,0,-9.601837,4742.5537,2.6460583,-0.48182
2M10060827+0431146,apo25m,237+44_MGA,179.95215,0,0,-20.434238,4685.38,2.7631786,-0.041305
2M22103244-0930287,apo25m,K2_C3_049-49,177.4922,0,0,-47.998886,6052.003,4.0269365,0.13308
2M07550386-0540551,lco25m,225+12,212.47972,0,0,53.86672,4647.1167,2.1376007,-0.49019
2M20072801+5610177,apo25m,090+12,525.73145,0,0,-24.411009,4886.823,2.5163255,-0.26655
2M12185022+4007549,apo25m,150+75,394.96344,0,0,-12.582384,4804.1885,3.0055575,-0.21144
2M23564487+5534434,apo25m,N7789,331.4498,0,0,-7.6111608,5018.4507,2.8926067,-0.0069017
2M06160994+2508585,apo25m,188+04,185.52565,0,0,3.7844813,5091.376,2.770584,-0.06093
2M07292450-1844505,apo25m,235+00,320.37473,0,0,64.13992,3985.6914,0.91013175,-0.62637
2M03444247+6336324,apo25m,140+06,443.8586,0,0,-21.867958,4193.8857,1.3747838,-0.43212
2M04191327+1501034,lco25m,179-25-O,160.60304,0,0,16.147726,4199.9463,1.391989,-0.53202
2M15415447+4234014,apo25m,070+53_MGA,129.83626,0,0,-99.730484,5257.4062,2.1459498,-1.1401
2M06035875+1410493,apo25m,195-04,150.5099,0,0,64.98349,4731.8364,2.4017148,-0.14702
2M17183052+2300281,apo25m,045+30,316.6543,0,0,18.793674,4104.4907,1.3363056,-0.64335
2M18555580-3043407,lco25m,M54SGRC-2,226.63452,0,0,145.96468,4140.1396,0.89573425,-1.1238
2M19233462+5011230,apo25m,K01_082+17,278.34772,0,0,-48.11423,4605.3994,2.4036477,0.10857
2M13044555+5253163,apo25m,119+65_MGA,262.6576,0,0,-34.15642,5854.0854,3.9014459,0.066653
2M15052800+2118325,apo25m,030+60,105.71421,0,0,61.70463,4791.2026,1.5675418,-1.9082
2M04425324+3352536,apo25m,169-08,359.4962,0,0,37.94514,4780.322,2.435689,-0.21691
2M01024355+5038579,apo25m,125-12,454.6382,0,0,-54.59726,4044.6028,1.4628158,-0.135
2M17050172-3537299,lco25m,350+04,202.22366,0,0,19.398348,4369.7935,2.3892787,0.37098
2M18271959-1411071,apo25m,018-02,210.9553,0,0,55.17087,4185.1543,1.8214829,0.1524
2M17512215-2212069,apo25m,006+02,143.28854,0,0,11.394973,4181.5605,1.1475704,-0.86853
2M08550415+5200093,apo25m,167+39_MGA,380.64072,0,0,36.908337,5047.258,2.5938716,-0.26107
2M18014050-4829048,lco25m,345-12,162.71524,0,0,-42.49368,4879.3584,2.9952116,-0.20095
2M04485248+5810564,apo25m,150+08,318.14752,0,0,-39.783028,4659.998,2.3215277,-0.0047212
2M14194943+4143152,apo25m,080+66_MGA,296.34503,0,0,-20.486433,4938.1616,3.127368,-0.18155
2M09202218+4238003,apo25m,178+44_MGA,909.0352,0,0,2.5237975,4607.376,2.4785416,0.1145
2M18501764-0014383,apo25m,034+00,385.37164,0,0,81.23372,4108.5054,1.6190097,0.175
2M06293196-0516346,apo25m,214-08,173.67476,0,0,62.22272,4676.5615,2.3219974,-0.070595
2M05321117+3203401,apo25m,176+00,133.95073,0,0,-19.640854,4825.786,2.543798,-0.11428
2M14240781+4155089,apo25m,080+66_MGA,671.7783,0,0,-13.099684,4672.191,2.1896558,-0.70494
2M11233458+5106459,apo25m,151+60_MGA,118.05939,0,0,-34.30642,6184.528,4.194614,-0.59835
2M04154536+2405521,apo25m,K2_C4_172-20,291.55548,0,0,5.120702,4997.1636,3.3250082,0.0032606
2M18561591+4223049,apo25m,K13_071+16,124.947784,0,0,-10.314397,4722.5454,3.0978389,0.25396
2M06564873-6743341,lco25m,279-25-O_TESS,148.97363,0,0,3.3511245,4713.054,2.3749113,-0.084871
2M05101280+4741033,apo25m,160+06,107.984795,0,0,-16.522947,5072.8276,2.9778547,-0.21392
2M09304095+0146189,apo25m,233+36_MGA,439.83658,0,0,69.10116,4277.2046,1.51472,-0.60685
2M16403418+3647236,apo25m,M13,818.78864,0,0,-66.999535,4757.601,2.5186756,-0.60543
2M18200669-1200393,apo25m,018+02,132.59753,0,0,82.09915,3735.1145,1.2651613,0.2867
2M18545920-3028403,lco25m,Sgr_rvvar2,101.78273,0,0,146.21263,4325.15,0.82965934,-1.556
2M10180058+4733028,apo25m,169+53_MGA,650.3789,0,0,17.519213,4784.0684,2.3358212,-0.34286
2M16021311+2809004,apo25m,046+48_MGA,187.92752,0,0,7.6968217,4868.0474,3.3550472,0.10762
2M16083258-5923565,lco25m,326-06,156.42957,0,0,-42.318375,4258.2144,2.2099524,0.27077
2M06562556-5834191,lco25m,269-22-O_TESS,386.70386,0,0,48.411667,4843.485,3.1662886,0.24601
2M05505803-0038068,apo25m,ORIONB-A,307.2535,0,0,19.267763,5096.703,2.8795884,-0.033
2M03034545+3931194,apo25m,150-16,304.82382,0,0,38.989983,4771.269,2.6798282,-0.3565
2M18044286-3644574,lco25m,355-08,107.794334,0,0,-160.5878,4422.078,1.937846,-0.48281
2M05083702+4650241,apo25m,161+04,126.85001,0,0,-20.737633,5000.3286,2.4684544,-0.34212
2M06491477-0343064,apo25m,COROTA2,245.29355,0,0,20.752,4576.5947,2.1927266,-0.15287
2M00195381+6748300,apo25m,120+06,532.6378,0,0,-45.35829,3852.0244,1.222269,-0.10257
2M03240895+6332143,apo25m,140+06,1334.4718,0,0,-42.29571,3910.782,1.3112962,0.022924
2M18382850+2011275,apo25m,049+12,153.4871,0,0,-22.076303,4763.3193,2.5057015,-0.50251
2M08575004+0358112,apo25m,225+30,797.4878,0,0,2.938205,6275.3677,4.159143,0.023577
2M00094149-2113539,lco25m,066-79,459.38223,0,0,2.1947837,6184.206,4.1195703,-0.048168
2M10571244+4729522,apo25m,160+60,823.1118,0,0,-64.29768,4729.864,2.4528713,-0.10756
2M09212613-4045108,lco25m,266+06,116.3352,0,0,79.985016,4738.7314,2.3995795,-0.071731
2M06042953-7313023,lco25m,LMC34,155.0718,0,0,241.61119,4008.5283,0.7964157,-0.66394
2M14552819+1748195,apo25m,020+60,161.078,0,0,-84.819855,4783.425,1.8691669,-1.6092
2M08093565+1821532,apo25m,204+24_MGA,311.7634,0,0,42.482292,4658.576,2.391924,0.063818
2M09190617+2838202,apo25m,199+43_MGA,342.49026,0,0,7.62038,4893.289,2.7875612,-0.45871
2M09384084-3655317,lco25m,266+12,332.80273,0,0,-1.4254205,4884.6914,2.4647865,-0.25877
2M04455805-6453375,lco25m,276-38-O_TESS,613.8049,0,0,13.370369,4278.1772,1.9541025,-0.0035017002
2M21194076+5303290,apo1m,hip,170.71646,0,0,11.3289585,4786.8086,2.5663192,-0.24882
2M16321329+3951434,apo25m,063+43_MGA,196.93173,0,0,-26.500372,5579.8105,4.48472,0.21032
2M07140513+1546006,apo25m,203+12,104.4939,0,0,90.859825,5097.9966,2.9789834,-0.26679
2M05494260+0945185,apo25m,LAMBDAORI-C,173.58842,0,0,55.568504,4328.0654,2.0303705,0.057961
2M06472839+2648367,apo25m,188+12,184.38539,0,0,26.252975,4724.0664,2.330002,-0.41132
2M08540218-4550298,lco25m,266+00,106.83595,0,0,67.92214,4756.2285,2.5944452,0.11689
2M07593038-7100263,lco25m,284-20-O_TESS,636.7302,0,0,-4.981057,4334.34,1.9584289,0.034797
2M03211559+6130500,apo25m,139+04,125.96523,0,0,-33.582653,4998.142,2.6175678,-0.20924
2M14020249+5536307,apo25m,102+59_MGA,138.55865,0,0,-30.934614,6206.4463,4.2880964,-0.027223
2M06064541+1423031,apo25m,195-04,104.18907,0,0,72.60946,4828.2236,2.2842247,-0.43327
2M23581557+5649124,apo25m,NGC7789_btx,294.57245,0,0,-55.477413,4891.48,2.545103,-0.060602
2M14533197+5400523,apo25m,091+56_MGA,909.6749,0,0,-41.329906,4737.68,2.2837675,-0.35567
2M18093988-2549457,apo25m,005-03,196.72876,0,0,-43.241028,3853.978,0.94581205,-0.63601
2M17462421+4910128,apo25m,075+30,210.75412,0,0,-31.431932,4752.6406,2.8586562,-0.19842
2M19290060+4824442,apo25m,K05_080+14,516.7459,0,0,-25.792015,4098.632,1.4922895,-0.10089
2M19462529+4912393,apo25m,K04_083+13,160.65045,0,0,-94.48808,4793.2993,2.7251287,-0.43938
2M18520884+4334237,apo25m,K08_073+19,423.59857,0,0,3.7797868,4496.992,2.0049095,-0.38842
2M01013432-0019134,apo25m,K2_C8_129-62_btx,602.14276,0,0,17.016394,6341.212,4.260553,-0.16704
2M12595433+2837537,apo25m,062+88_MGA,527.8825,0,0,19.298445,5107.973,3.0673711,-0.31778
2M19322721+4647209,apo25m,K10_079+12,445.2747,0,0,-23.055964,4612.3735,2.391056,-0.055496
2M04520701-6630051,lco25m,278-37-O_TESS,182.22397,0,0,5.112829,4650.229,2.327899,-0.28089
2M19170660-0506453,apo25m,030-08,909.9206,0,0,-15.775332,3719.5244,0.98505276,0.0094242
2M00343923+3921002,apo25m,120-24_btx,221.82729,0,0,-16.622852,4721.781,2.6244805,-0.2464
2M09201089+0125138,apo25m,232+34_MGA,901.06433,0,0,-4.458649,4119.23,1.545644,-0.11453
2M16501871+7743187,apo25m,CVZ_OB01_btx,288.4951,0,0,-13.250037,6288.9165,4.0204415,-0.062271
2M17022130+3428473,apo25m,059+36_MGA,122.66836,0,0,-0.9706453,4890.501,2.956643,-0.39214
2M06371205+0109436,apo25m,210-04,525.48755,0,0,8.045897,4950.714,2.6640396,-0.019817
2M05375108-0105115,apo25m,ORIONB-B,261.03915,0,0,56.37241,4914.3574,2.497426,-0.26348
2M17144837-4205108,lco25m,345-02,238.55148,0,0,-36.235374,4554.5034,2.5136,-0.15917
2M16430107+2438519,apo25m,046+38_MGA,188.25629,0,0,-22.186392,4679.1123,2.971079,0.27881
2M20033477+4402323,apo25m,K14_080+08,901.0806,0,0,-44.27305,4857.8633,2.565208,-0.039766
2M17095238-4255584,lco25m,345-02,368.3708,0,0,-65.41117,4233.8647,1.5440748,-0.12706
2M17145306-4944445,lco25m,340-06,133.39963,0,0,-101.7553,4686.203,2.856115,0.38768
2M04135653-6143090,lco25m,273-41-O_TESS,243.86153,0,0,-3.0054898,4826.282,2.4563332,-0.29458
2M17525201-2755307,apo25m,001-01,246.23343,0,0,-48.32595,3360.1528,0.34531048,-0.069854
2M18533217-3032239,lco25m,M54SGRC-2,278.51733,0,0,125.82454,4016.6304,0.84745395,-0.68588
2M11424693-1438453,lco25m,280+45,119.80935,0,0,-12.066132,5619.6406,4.4817333,-0.063776
2M08023154+4130136,apo25m,180+30,129.96925,0,0,13.745994,4948.814,2.9244738,-0.43526
2M11310581-6721048,lco25m,296-06,275.72122,0,0,9.485937,4119.7876,1.5212619,-0.11782
2M05470066+6640589,apo25m,146+18_btx,499.39502,0,0,10.445867,4699.664,2.4615781,0.045676
2M15053838+2724162,apo25m,040+60,1073.3136,0,0,46.39062,4478.3813,2.0179133,-0.6639
2M12200970-6321164,lco25m,300+00,106.79956,0,0,64.71579,4795.3164,2.3666797,-0.42369
2M13274053-4719192,lco25m,Omegacen,780.0757,0,0,-0.20705737,3707.4165,0.80511665,-0.50915
2M17034579+2111510,apo25m,043+32_MGA,142.68442,0,0,31.159313,4842.169,2.4011326,-0.35238
2M23515899-0030435,apo25m,091-59_MGA,350.13266,0,0,-11.894347,4462.313,2.1413097,0.19115
2M18491207-0842113,apo25m,024-03,136.42784,0,0,78.937225,4060.6484,1.3605046,-0.56089
2M21355918+1044260,apo25m,065-29_MGA,106.59115,0,0,50.538486,4300.6206,1.7494695,-0.47738
2M09302751+4933353,apo25m,168+46_MGA,276.60162,0,0,-14.133387,5056.1387,3.2992349,-0.40724
2M16135629+2338058,apo25m,039+45_MGA,235.50276,0,0,-50.38281,4738.856,2.8796308,-0.22675
2M19125588+4336466,apo25m,K12_074+15,188.1921,0,0,0.66343886,4632.9033,2.4446218,0.15919
2M19093190-0554291,apo25m,030-08,130.08064,0,0,122.18912,4155.935,1.4822516,-0.36993
2M05425938-5927397,lco25m,269-31-O_TESS,177.16425,0,0,32.224148,4957.594,3.3273664,-0.15767
2M19561324+4019377,apo25m,K19_076+07,110.78927,0,0,-51.21121,4643.8384,2.6093912,0.014728
2M19093468+3925030,apo25m,K18_070+14,157.6288,0,0,-77.91691,4814.404,2.799074,-0.47975
2M02430146+5315332,apo25m,140-06,399.94077,0,0,-0.860958,4542.5586,1.7786264,-0.28107
2M04224943-6654224,lco25m,278-39-O_TESS,174.92575,0,0,68.83485,4937.2485,2.3824863,-0.58636
2M18501299+7610251,apo25m,CVZTILE_106+27_btx,244.92282,0,0,-52.09647,4759.3247,2.3925498,-0.28354
2M02470076+3606344,apo25m,TRIAND-4,128.51376,0,0,-33.82326,4579.4214,2.0715144,-0.54696
2M04211591+2744023,apo25m,TAUL1495,513.6833,0,0,-14.107308,4250.288,1.8221452,-0.029117
2M12255515-6243480,lco25m,300+00,114.38382,0,0,-7.7536397,4036.2786,1.6401513,0.18481
2M05533346+2537439,apo25m,184+00,358.83023,0,0,35.501,5078.4873,2.5620224,-0.15473
2M07585405-0436005,lco25m,225+12,348.24802,0,0,106.20398,4131.4917,1.2800763,-0.69865
2M14023073-0822565,apo25m,K2_C6_331+50_btx,103.75441,0,0,55.713814,5089.7793,2.4874368,-0.66646
2M08091927+2651594,apo25m,197+29_MGA,715.72205,0,0,22.492619,4916.6367,2.787281,0.089605
2M19173165+2645405,apo25m,060+08,337.17426,0,0,-6.1441445,4682.4443,2.438498,0.075966
2M19031016-3550114,lco25m,000-17-C,137.55522,0,0,-39.556843,4522.9883,2.4239435,-0.18348
2M05010807+2138115,apo25m,180-12,207.04872,0,0,64.64859,4855.7944,2.5306327,-0.15711
2M08084430+2841491,apo25m,193+29_MGA,352.19806,0,0,41.34185,4855.3003,2.5050156,-0.19072
2M23521548+8152343,apo25m,120+18,743.81085,0,0,-36.947487,3971.0063,0.9596191,-0.57502
2M08285252-4930107,lco25m,266-06,155.0903,0,0,60.214203,4908.1196,3.134784,0.043024
2M18112222+7359540,apo25m,105+30,303.6646,0,0,-67.71258,4670.8154,2.4722738,0.14014
2M18424247-0205248,apo25m,030+00,109.81979,0,0,-17.89177,3925.5293,1.3004737,0.1093
2M17160450-1734338,lco25m,005+12,285.53775,0,0,-46.20293,4726.478,2.4430234,0.013246
2M19481058+3947451,apo25m,K19_076+07,242.95767,0,0,-34.16912,4108.2627,1.3684702,-0.3309
2M05491899-7511149,lco25m,286-30-O_TESS,181.68825,0,0,-18.163994,4684.5425,2.4499297,-0.20812
2M07583701+3054558,apo25m,191+28_MGA,146.72694,0,0,32.098583,4956.2075,2.90376,-0.26676
2M06465924+0315278,apo25m,210+00,127.285675,0,0,68.740814,5045.1025,2.5685582,-0.49001
2M16003770+2846529,apo25m,046+48,438.1244,0,0,46.85181,4243.544,1.6557925,-0.47838
2M05405864-5839127,lco25m,267-32-O_TESS,169.50836,0,0,81.593216,4625.337,1.9797342,-0.50436
2M05365714+0021358,apo25m,ORIONOB1AB-B,198.40495,0,0,57.34676,4963.675,2.4491508,-0.41882
2M12235558-6658598,lco25m,300-04,168.22983,0,0,14.7242155,4097.3896,1.4956105,-0.21505
2M16101000+2510228,apo25m,041+47_MGA,120.92319,0,0,-25.160738,5846.8164,4.3399506,-0.057885
2M07424146-7356183,lco25m,285-22-O_TESS,452.91257,0,0,-26.481682,4827.797,2.314757,-0.33704
2M06155073+4324228,apo25m,169+12,201.80646,0,0,21.384365,4520.756,1.8429127,-0.465
2M06533174-5605206,lco25m,267-22-O_TESS,155.13417,0,0,-4.348958,6248.6094,3.9224746,-0.044554
2M02443539-0536474,lco25m,179-57,459.17075,0,0,53.019978,6381.6143,4.2471704,0.024062
2M08544701+2633060,apo25m,198+38_MGA,274.0938,0,0,8.617336,4445.3486,2.2859068,-0.022772
2M05091687+3331357,apo25m,173-04,950.8177,0,0,-20.113815,4998.518,2.9083154,0.042669
2M16382412+3944417,apo25m,064+42_MGA,213.3655,0,0,-53.64182,4724.4683,2.9413817,0.062375
2M01455223+1500137,apo25m,143-47_MGA,741.1193,0,0,-17.459496,4781.048,2.7834728,-0.067053
2M19502350+4302242,apo25m,K15_077+10,160.7194,0,0,-34.141605,4899.81,2.3977747,-0.45839
2M05170166+3027099,apo25m,176-04,139.79169,0,0,1.3543183,4868.4595,2.49487,-0.56167
2M09450452+0210009,apo25m,235+38_MGA,582.5932,0,0,35.844303,4406.469,1.8309898,-0.33843
2M14051343-6129071,lco25m,311+00,123.617256,0,0,-49.014286,4571.302,2.3233016,0.17669
2M04561034-6743121,lco25m,277-35-O,191.14066,0,0,20.440056,6166.14,4.0566797,-0.26677
2M22013254+5414077,apo25m,100+00,388.90915,0,0,-109.495995,3846.0972,1.0218704,-0.43355
2M03094166+6226417,apo25m,139+04,231.99136,0,0,-12.0767145,4900.0986,3.3200285,-0.080964
2M19412709+4409097,apo25m,K15_077+10,549.74994,0,0,6.162607,4949.542,2.5160117,-0.36567
2M01593600-0223437,apo25m,SgrO2,671.4813,0,0,11.823139,4676.7607,2.31716,-0.46606
2M05151905-6024306,lco25m,269-35-O_TESS,310.23416,0,0,17.849838,6260.4424,4.2874794,-0.052891
2M06505965-2357168,lco25m,Berkeley75,141.88625,0,0,28.34565,4918.9185,2.463157,-0.28703
2M19534108+1844112,apo25m,M71_btx,143.4798,0,0,-20.65614,5106.5703,2.3342948,-0.81939
2M19490190+4331102,apo25m,K15_077+10,463.80313,0,0,-32.818905,4399.6436,1.9711645,-0.21179
2M04084413+7925137,apo25m,PAL1,716.95123,0,0,2.7606645,4033.2083,1.4884195,0.036594
2M05144245+3819595,apo25m,169+00,131.10916,0,0,-16.810152,5031.164,3.1095822,-0.2678
2M19420781+5022576,apo25m,K04_083+13,158.66222,0,0,-69.55242,3916.6396,1.1606174,-0.25053
2M04011185+5336269,apo25m,Per_E,354.17874,0,0,-39.621517,4322.6704,2.0456715,0.17707
2M19361100+4642525,apo25m,K10_079+12,203.71555,0,0,-23.697458,4631.659,2.6627836,0.10296
2M06020250-4705491,lco25m,255-27,112.03322,0,0,4.1865153,4914.3125,3.4301326,0.042122
2M17175740-3644255,lco25m,350+00,196.23862,0,0,-3.83785,3380.0527,0.44038695,0.087975
2M18154037-1547276,lco25m,015+00,137.13,0,0,16.520458,4897.124,2.8257937,0.25932
2M02005376-7307543,lco25m,SMC7,437.43488,0,0,-5.9701247,4888.502,3.3316243,0.016285
2M18032264-2648069,lco25m,003-03-C,207.96199,0,0,-232.52068,3689.7073,1.3384011,0.41704
2M19353823+5029002,apo25m,K04_083+13,110.2013,0,0,-34.793858,4486.937,2.1868546,-0.089926
2M03274435+5803509,apo25m,143+00,116.46254,0,0,-15.336956,4365.108,1.742646,-0.43509
2M18272382-1149053,lco25m,020+00,103.787415,0,0,87.73856,4746.089,2.5339658,0.22675
2M08280856+1128164,apo25m,K2_C18_214+26_btx,451.3169,0,0,-14.213971,4295.7505,1.4415038,-0.51495
2M19294411+0014089,apo25m,COROT2,190.06183,0,0,78.0813,4240.1553,1.6737568,-0.3595
2M00175016+6713453,apo25m,120+04,130.0528,0,0,-48.762226,5157.46,2.8437476,-0.14783
2M08011583+2904101,apo25m,191+28_MGA,178.48909,0,0,6.800822,4951.2266,3.1588938,-0.044319
2M02212389+5337341,apo25m,135-06,119.19013,0,0,-24.776463,4882.331,2.4926617,-0.39306
2M17044350+3613296,apo25m,059+36_MGA,361.69028,0,0,8.62872,4940.1143,2.4965565,-0.48845
2M18573657+4440154,apo25m,K07_075+17,123.55447,0,0,-40.274143,5015.305,3.4061635,-0.081
2M19023964-2157391,lco25m,015-12,115.23007,0,0,45.20481,4565.601,2.2829292,0.11099
2M04351258+2955097,apo25m,169-12,171.69205,0,0,-33.734066,4474.0464,1.8952878,-0.38595
2M17082876-3942009,lco25m,347+00,128.4219,0,0,-78.090935,4375.772,2.2192633,0.25833
2M19251414+3736180,apo25m,NGC6791_btx,238.43326,0,0,-72.08569,4068.3596,1.47597,-0.081376
2M04250971+6805169,apo25m,140+12,115.30715,0,0,-20.151823,4846.824,2.7283268,-0.16236
2M08034606+4514401,apo25m,175+31_MGA,181.33049,0,0,-31.417986,5721.879,4.0274634,-0.015816
2M08075133+3736153,apo25m,184+31,257.92773,0,0,-34.79093,6029.1157,3.9210544,0.087895
2M08321379-3925282,lco25m,259+00,121.60693,0,0,14.911501,5008.455,2.67495,-0.13848
2M19090459+6140202,apo25m,CVZTILE_092+20_btx,255.79457,0,0,-76.61224,4559.322,2.3164763,-0.40081
2M17501944-1849285,lco25m,010+04,434.45227,0,0,-12.586993,4363.0464,1.896507,0.014993
2M00001153+5736447,apo25m,NGC7789_MGA,148.42618,0,0,-52.74733,4927.58,2.3404648,-0.26167
2M09463158+4336036,apo25m,177+51_MGA,662.73694,0,0,-10.632191,4338.906,2.104976,0.083576
2M05581790+2204212,apo25m,Berkeley_21_btx,153.77696,0,0,26.076447,4845.594,2.7993906,-0.17048
2M21253318+5158014,apo25m,094+00,637.10724,0,0,-54.695713,3752.3516,1.0806186,0.016733
2M02054073+6127469,apo25m,131+00,983.1764,0,0,-52.504875,3989.5322,1.2245309,-0.16736
2M09083082+2141394,apo25m,206+38_MGA,505.51627,0,0,21.210897,6053.666,4.1026363,-0.64638
2M03390244-0038336,apo25m,185-42_MGA,116.07392,0,0,-19.45127,4756.357,2.9395258,-0.21435
2M18380015-0951079,apo25m,022-02,147.03099,0,0,108.432014,3962.2017,1.1858912,-0.20296
2M22475176+2538116,apo25m,090-30,606.7261,0,0,-69.039734,3897.02,1.0028741,-0.47467
2M17432164-3009262,lco25m,358+00-C,103.86951,0,0,-141.9368,3350.868,0.7348429,0.38015
2M16251970-2250270,lco25m,354+19-O,148.80913,0,0,162.88687,4328.7354,1.8428218,-0.38716
2M18044035-3743460,lco25m,355-08,102.762535,0,0,-37.385815,4959.5933,3.3753302,0.072975
2M18234918-0843535,apo25m,022+02,146.86421,0,0,-32.24318,4120.7646,1.7884486,0.21562
2M10320720+3450283,apo25m,190+60,409.00946,0,0,-47.169334,5057.985,2.3836696,-0.79359
2M14252430+2736403,apo25m,042+68_btx,189.29727,0,0,24.663546,4709.6167,2.6876037,-0.29314
2M19405020+4013109,apo25m,N6819-RV_btx,337.71976,0,0,4.9014606,4798.181,2.569016,0.10475
2M19285431+2925307,apo25m,064+06,209.66245,0,0,-6.4087896,4701.914,2.5740938,0.25593
2M08111556+5040276,apo25m,169+33_MGA,165.52515,0,0,-9.722832,5095.833,3.4663916,-0.38264
2M17245905+6410269,apo25m,CVZTILE_093+32_btx,136.65714,0,0,-12.776933,4949.217,2.8859706,-0.40572
2M06154740-6936417,lco25m,280-28-O_TESS,370.80716,0,0,56.717464,4927.514,3.2013001,-0.076501
2M07164340-6919449,lco25m,281-23-O_TESS,101.7095,0,0,1.4476115,5897.605,3.923543,0.090751
2M03001338+6549432,apo25m,135+06,217.06349,0,0,-27.05574,4565.356,2.2988966,-0.17824
2M13131813+1557272,apo25m,M53,838.26337,0,0,-27.522253,4915.159,2.40564,-0.58952
2M10141370-0215096,lco25m,SEXTANS,948.6527,0,0,39.629173,6051.094,4.363447,-0.0104
2M03290665+6900582,apo25m,IC342_MGA,244.92598,0,0,36.158554,4669.021,2.3951538,0.042928
2M17320060-3030153,lco25m,357+02-C,130.829,0,0,-228.1233,3529.4526,1.0934434,0.42933
2M17364693+3617362,apo25m,060+30,397.74283,0,0,-43.63378,5060.322,2.4460492,-0.73628
2M17344800-5122111,lco25m,340-10,257.73648,0,0,-86.30645,3768.2578,0.8717627,-0.52545
2M17381934-2140175,lco25m,005+05-O,106.092735,0,0,150.48479,3879.5757,1.4993312,0.27144
2M06344199-5954523,lco25m,269-26-O_TESS,276.60217,0,0,53.182125,4588.7583,2.4182987,0.23871
2M18580655+4737408,apo25m,K03_077+20,364.28305,0,0,-39.58026,4845.242,2.4723454,-0.14598
2M14371973+5243488,apo25m,094+58_MGA,296.8982,0,0,-14.129564,6112.9243,4.395445,0.17722
